modelName,ExcludedBy
171690948,0;1
171694288,
171695653,
171696530,
171697697,
171700210,
171705467,
171712363,0;1;3
171712868,
171715221,
171727450,0;1;18
171747300,
171749296,0;18
171751184,
171752849,0;8
171759893,
171760180,0;1;5;18
171765865,
171766517,0;1;2;5;8;12
171769408,
171772732,
171773514,
171779126,
171794544,0;1;5;12
171796095,
171796743,0;1;2;5;8;12
171800753,0;1;2;5
171801629,0;1;5;12
171811430,
171836881,
171840049,0;1;12
171840579,0;1
171842674,
171846057,
171847939,0;1;5;12
171848208,
171853767,0;1;5;12
171857108,
171859321,0;1;3;4
171871770,0;8;10
171873677,
171881502,0;1;3;4;8;9;10;14
171882114,0;1
171883836,
171890865,
171897065,
171898107,0;21
171905442,
171906105,0;1
171906903,
171916620,
171920041,0;6;11;18;19;22
171932083,
171946256,
171955659,
171961467,
171966471,0;1
171967682,
171970299,
171996285,
172004672,
172016910,0;1
172019199,0;1
172021297,
172023760,0;1;2;5;8;12
172025133,0;1;12
172042614,0;1;2;3;4;6;8;9;14
172043878,0;2;3;4
172050456,0;1
172050797,0;1;5;12
172050948,
172054001,
172061823,0;1;5;12
172067257,
172068635,
172071614,
172074954,
172099964,0;1;5
172128425,0;1
172133901,
172140518,
172142933,
172143650,
172145860,
172152010,0;1;5;16;18
172161142,
172164247,0;1
172165627,
172165944,0;22
172170288,
172184774,
172190847,
172203872,
172204226,
172232515,0;1;3;8;10;14
172232714,
172232840,
172234493,
172237146,
172247018,
172247193,0;1
172252569,
172261636,0;1;16
172267735,0;1;2;3;4;9
172268050,0;1;22
172275842,
172279042,0;1;4;22
172295912,
172306396,0;1;5
172307165,
172316626,0;1;5;8;12
172317066,
172322079,
172329348,0;1
172329830,
172332911,0;1;3;4;8;9
172335705,
172347973,0;1
172352784,0;18
172354542,
172368691,
172372299,
172381558,
172387809,0;1
172396040,0;1
172397119,0;1
172411108,
172416538,0;1
172419336,0;1;5;12
172426639,
172427657,0;1;5
172428404,0;1
172431420,0;1;5;12
172431775,
172433998,
172434459,
172440408,
172442345,
172445435,
172453733,
172455089,0;1;5;12
172462437,
172468510,
172469325,0;1
172472862,
172475375,0;1;5;12
172481749,
172491071,
172491325,0;22
172491832,0;1;2;5;8;12
172493243,
172495005,
172499928,
172505015,0;1;2;4;5
172514456,
172535973,
172544904,
172557385,0;1;5;12
172558017,
172558219,0;1;3;8;10
172559740,0;1
172561485,0;1;5;12
172562142,
172564320,0;22
172573284,
172576974,
172580738,
172584015,
172587567,0;1;5;12
172590213,0;1;5;12
172590737,0;1;5
172593498,0;1;5;11;16
172599056,
172607631,
172610333,0;1
172613141,
172616409,0;16
172617630,
172619631,
172637643,0;1
172655036,
172657374,
172662346,
172663272,
172664582,0;1
172666434,
172668196,0;1
172668472,
172669934,0;1
172676251,0;1
172676626,
172681582,
172683041,
172683135,
172695298,
172695525,0;1
172699548,0;1;5;10;12
172703630,0;1
172704826,
172711059,0;1;4
172714239,
172718269,0;1
172732245,
172738934,
172748559,
172750375,
172753546,0;1;2;3;4;8;9
172758775,
172768343,
172772026,
172776128,0;1;20
172776364,
172791783,
172792669,
172793518,
172795473,
172799249,0;1;5
172806665,
172808383,0;1;5;12
172810981,
172813952,
172815471,
172815922,
172817171,
172829476,0;1
172829712,0;1;5
172836536,0;1;5;12
172837081,
172837396,
172842364,
172846097,
172846485,0;1;5;12
172849217,0;1;5;12
172857328,
172867462,0;1
172881032,0;1;5;12
172887981,0;22
172894649,
172902452,
172902830,
172905651,
172908231,
172912891,
172916276,
172916630,0;1;5
172926221,0;1;5
172928699,
172930672,
172932290,
172935352,
172938691,
172939111,
172944270,
172951868,0;1;5;8;12
172952765,
172967334,0;1;18
172976849,
172978680,0;1
172988237,
173003506,
173007321,0;1
173009224,0;1
173024381,
173024704,0;16;18
173024906,
173026492,0;1
173037462,
173043134,
173045171,
173048760,0;1;5;12
173049885,
173049985,0;1;3
173050239,
173060023,
173068241,
173070035,
173077800,
173086932,0;1
173094226,0;22
173107615,0;1;3;4;8;9;10;14
173111483,
173122441,
173123994,0;1;5;12
173124161,0;1;2;5;12
173125964,0;22
173141137,
173153121,
173153812,0;21
173165325,0;1
173169651,
173176094,
173179770,0;1;5;12
173181154,
173182971,0;20;22
173184580,0;1
173192700,0;1;2;5
173192800,
173193826,0;1;2;4;5;6;7;8;9;11;12;18;19
173195175,
173196601,0;1;8
173196778,
173204017,
173209839,0;21
173210465,
173225577,0;1;5;12
173228074,
173237149,
173240759,0;1
173250375,
173252627,
173254382,
173257051,
173263818,0;1;5;12
173289816,
173290328,
173297340,0;16;18
173308738,
173309296,
173314338,
173316109,0;16;18
173320285,
173320716,0;1;4;6
173326737,0;1
173337535,
173341428,0;1
173353255,0;1;5;12
173355790,0;1
173359090,
173363146,0;1;2;5;8
173379828,
173385674,
173386925,0;1;2;3;5;8
173389448,
173391662,0;1
173392451,0;1
173396630,
173401342,
173403530,
173408916,0;1;16;18
173409926,
173413100,
173416006,
173419205,0;1;5;12
173429848,0;1;5;18
173439428,
173451181,0;1;5;16;18
173474168,0;1
173475664,0;1;2;3;5;8;10;12;14
173482270,
173484000,0;1;5;12
173491663,0;1
173497681,
173508755,0;1;5;12
173512025,0;1
173512748,
173530499,0;1;3
173532114,0;1
173532643,
173539351,0;1
173542627,0;1
173548643,0;1
173550304,
173554737,
173556047,0;4
173566967,
173568869,
173569605,
173574628,
173577870,0;1;5
173578566,
173598755,
173600850,0;1;5;12
173606664,0;21
173620432,
173621159,0;1;5;12
173625225,
173628144,
173628842,
173644305,0;1;5;12
173658141,
173658340,
173660502,0;1
173662314,
173662941,
173672658,0;1
173677087,
173682800,0;1;5;16;18
173683723,0;1;5;12
173685729,0;1
173696356,
173709526,0;1;5;12
173724583,0;1
173730977,0;1;22
173734795,
173734985,
173735705,
173736644,0;1;5;12
173737356,
173737918,
173740361,0;1;2;3;4;5;6;7;8;9;10;11;13;14;19
173741752,
173743495,
173747106,0;1
173756348,0;1;5
173762895,0;1;5;12
173765125,
173774327,0;1
173776194,
173778915,0;1
173789280,
173795193,0;1
173795414,
173795650,
173813283,
173819029,0;1
173819799,
173830143,
173831281,0;1;3;5;8;10
173838318,
173841844,0;1;4
173844032,
173845216,0;16;18
173850184,0;1;2;3;4;6;7;8;9;13;14;19
173850518,
173850588,0;1
173854507,
173855168,
173873749,
173879043,0;1;3;4;8;9;13
173880740,
173884797,
173888186,
173895573,0;1
173896117,0;1;2;3;4;5;6;8;9;13;16;18;19
173899851,
173913701,
173915618,0;21
173918206,0;1;5;12
173920298,0;1;5;8
173922052,0;1;3
173924834,0;1;5
173933706,0;1
173941498,
173942164,0;1
173942448,
173945143,
173945347,
173961316,0;1;5;12
173970904,
173973898,
173977800,
173986310,
173997586,0;1;5;11;16;18
173998738,0;1;5;12
174006550,
174008851,0;8
174014732,
174028224,
174029714,
174033263,
174036500,0;1
174040503,0;1
174040539,
174044441,
174044928,
174046950,
174051978,
174055758,0;1
174059404,0;1;4;5;8
174068601,0;1;3;8;10;13;14
174068769,
174071012,0;1;3;5;10;12
174071638,0;1;2;3;4;6;7
174073499,0;1;4
174086718,
174088379,0;1;2;4;6;7;8;9;18
174090155,
174091616,
174095537,0;1;2;4;5
174104180,
174107372,
174108904,
174119766,0;1;2;3;4;8;9
174120963,0;1
174133633,0;1;3;4
174137669,
174153401,
174153671,
174156307,
174157130,0;22
174164588,0;1;2;4;5;11;12
174165068,0;1
174168092,0;18
174173993,0;1
174174321,
174177039,0;1;2;3;4;9
174177134,
174181569,0;1
174188498,
174197997,
174202116,
174205880,
174207436,
174210679,
174213082,0;1
174213155,
174224494,
174229493,
174229581,0;1
174233411,
174234214,0;1
174236035,0;1
174256738,
174256963,
174269149,
174270615,
174278484,
174278930,
174290481,
174292214,
174293737,0;21
174300409,
174301910,0;1;8;18;19
174312286,0;1;5;12
174312490,
174313172,
174313707,
174318058,0;1;5;12
174323645,0;1;5;8;12
174326285,0;1;5;12
174327924,
174332841,0;1;5;12
174344810,
174352731,0;1;2;3;4;5;6;7;8;9;11;12;13;14;19
174354206,
174361692,
174372397,
174382161,0;1;2;4;5;11;12
174394481,0;1
174400597,0;22
174406545,0;1;2;5;8;12
174407388,
174407650,
174409579,
174411462,0;1;2;5;8;10;12
174420742,0;18
174421173,0;1;5;12
174433112,
174437794,
174441612,0;1;5;12
174449949,
174452742,
174461674,
174468125,
174472268,
174473095,
174474447,0;1
174474887,0;1;5
174475727,
174477015,
174478155,0;1;3;8;9;10;14
174481135,0;2;3;6
174484790,0;1
174490459,
174493980,
174494357,0;1;5;12
174497318,
174497677,0;11;16;18
174506064,
174508833,0;1
174511089,
174517322,
174520162,
174520575,0;1;2;5;7
174520866,0;1;5;12
174522373,0;1
174525559,
174526088,0;1;2;3;4;7
174527051,
174530850,
174538680,
174539123,
174539718,
174540744,0;22
174542888,0;1;3;5;8;10
174543160,
174550726,
174552844,
174555966,
174556913,
174557435,0;1
174565842,
174576609,
174577367,0;1;5;12
174579712,
174580802,
174588758,0;1;3;4;8;9
174596390,
174601404,
174612840,0;1;5;12
174620659,0;1
174626551,
174627713,0;1;5;12
174642624,
174651442,
174659562,0;22
174665642,0;22
174671269,0;1
174688275,
174690818,
174695523,
174714024,
174716588,
174717078,
174718572,
174720068,
174733985,
174740587,
174742112,0;1;5;16;18
174743613,
174751137,
174751412,
174765992,0;20
174778536,
174778692,0;1;5
174784587,
174794998,
174817841,
174818089,
174827373,
174827839,0;1;5;12
174830966,0;1;2;4;5;6;8;9;11;12;18;19
174837921,
174837925,
174842686,0;1;5;12
174844772,
174847840,
174850987,0;18;19
174853379,
174858224,
174859181,
174859562,
174866419,
174875329,
174885505,
174895035,
174906551,0;1
174911595,
174914276,0;1;5;7;12
174914605,
174917803,0;1;5
174924952,
174927755,0;1;2;5;12
174930104,
174931569,0;1
174932340,0;1;2;3;4;6;7;8;9;13;14
174939949,0;1
174941947,
174946711,0;1;5;12
174947359,0;1;5;10;12
174954289,0;1;2;5;8;10;12
174962832,0;1;4;5
174971343,0;1;5;12
174976422,0;1
174976783,
174980408,0;1;3;4;8;9;10;14
174993830,
174994227,0;1;5;12
174995020,
174995443,0;1;5;8;12
174997052,
175009835,
175010383,0;1
175011718,
175017340,0;1;2;5;8;12
175025499,
175031700,0;1;2;3;4;6;7;8;9;13;14
175037910,
175042012,
175042528,0;1;5
175045982,
175047438,
175051174,
175056486,
175063894,
175064016,0;1
175066484,
175071715,
175076356,
175091952,
175093273,0;1;5;8;12
175095988,0;1;5;12
175096328,
175099871,
175102137,0;1;5;12
175105278,
175109459,
175118883,
175121874,
175125009,
175125035,
175128653,
175132248,
175132364,0;18;19
175137868,0;18
175143817,0;1;2;3;4;7;8;9;10;13;14
175150007,
175155854,0;1
175170619,
175170661,
175173888,
175174687,0;1
175192063,
175194757,
175199766,
175200121,
175206109,
175207795,
175208231,0;1;3;5;10;12
175208688,
175215884,
175223052,0;1
175230478,0;1;2;3;4;5;6;8;9;11;13;14;18;19
175238760,
175247485,
175247706,0;1;2;3;4;5;8;9;14
175260738,0;1;3;4;5;8;10;12
175267046,
175267668,
175268251,
175274547,
175276836,
175285176,0;1;5;12
175293981,0;1
175296925,0;1;5;12
175301143,
175304478,
175309726,
175312141,
175316565,0;1
175320310,
175322550,
175346037,
175369166,
175370551,
175377081,
175381233,
175386135,0;18
175386398,
175387949,
175388143,
175388146,
175388214,0;1
175396683,0;1
175397513,0;22
175400468,0;1;3;5;8;10
175402924,0;1;5;12
175405137,0;1;4
175408795,
175415012,
175421699,
175423695,
175428680,
175431862,
175435665,0;1
175441992,
175460381,
175464051,
175465900,0;1;2;3;4;8
175466673,
175467936,0;1;5
175469901,0;17;18
175470035,0;1;2;3;4
175471284,0;1;5;12
175478088,
175486292,
175490360,0;1;3;4;22
175491272,0;1;5;12
175492602,1;4
175494188,
175494907,0;1;2;3;5;8
175502359,18
175507408,
175510903,
175511739,
175512817,
175515036,0;22
175522671,0;1
175526752,0;1;8
175530564,0;1;3
175531159,
175532511,0;8;9;16;18
175533826,0;1;3;8;9
175536495,
175547276,
175549238,
175551364,
175551569,
175553717,0;1;2;5;8;12
175553944,0;1;5
175559700,
175562050,0;1
175562660,0;1;5;12
175562799,
175565312,0;1
175565785,
175566672,0;1;5;12
175569685,0;1;5;12
175569784,0;1;5;12
175576961,
175588294,
175590572,
175598006,
175602611,
175604038,
175608298,
175609077,0;1;2;5;8;12
175611514,
175614835,
175617964,0;1;5;12
175618802,0;1
175623566,
175632877,
175639100,
175641983,0;1
175644180,
175646126,0;3
175653771,
175655218,
175656626,0;1;2;4;5;7;12
175662624,0;1;2;8
175681534,
175682251,
175688119,0;1
175694894,
175696310,
175699202,0;1;4
175700812,
175720715,
175723061,0;1
175724113,0;1
175724884,0;1
175726059,
175730279,0;1;3
175736098,
175741177,
175746646,0;1;5;12
175748047,0;1
175748459,0;16;18
175753771,0;1
175757239,0;1;18
175762482,0;1;5
175763582,
175765050,0;1
175765834,
175766279,
175772194,
175776670,0;22
175797917,
175799403,0;1
175803314,0;1
175811379,
175816754,
175822364,
175823717,
175824486,
175830246,
175833533,0;1
175844056,
175855382,0;1;5
175858787,
175860101,
175860225,
175872750,0;1
175887064,
175890000,
175892524,0;1
175895537,
175900445,0;1
175900468,
175907769,0;1;5;12
175910439,
175916707,0;1;4;5
175923217,
175926365,
175927876,
175930402,
175938275,
175940821,
175941468,
175941770,
175946519,
175950105,0;1;5
175951777,
175956733,
175958375,
175961624,
175967668,
175978478,0;1;3;8
175978699,
175979164,
175980774,
175981345,
175985017,
175992005,0;1
176003184,
176005930,
176009865,0;1
176013913,0;1
176014418,
176016103,0;1
176018490,
176019884,0;1;2;3;4;5;6;7;8;9;10;11;14;19
176020798,
176022708,
176027033,
176030222,
176038878,0;1
176041658,0;1;5;12
176044384,
176047378,0;1;4;5
176050723,0;1
176057801,0;1;5;12
176068688,
176072096,
176072977,
176074406,0;1;5;12
176081751,0;3;8
176083933,0;1;5
176092272,0;1;5;12
176096682,
176099359,
176101432,0;1;5
176101961,
176103437,
176111509,0;1;3
176111868,
176118417,
176122581,
176125332,
176130117,
176130233,0;1;2;3;4;5;8;9;10;11;14;16;18;19
176131300,0;1;5;12
176133131,0;1;3;10
176159288,0;1
176160997,
176163342,0;1;2;22
176168342,
176169635,
176171780,
176172912,
176183525,
176185722,
176189876,
176192474,
176207612,
176214810,0;1;4;5;12
176219086,0;1
176223616,
176227697,
176228238,
176233253,0;1;2;5;8;10;12
176234801,
176240205,0;1
176240578,0;22
176247170,0;1;5;8;12
176250431,
176266467,
176275859,0;1;2;4;5;7;11;12;16;18;22
176277140,
176285157,
176285901,
176300683,
176318662,0;1
176327275,
176327319,
176329085,
176329381,
176331602,0;1;22
176336870,0;1;5;8;12
176344215,
176344578,
176346419,0;1
176350865,0;1
176359732,0;22
176361924,
176367939,
176369319,
176371456,
176374214,0;1;22
176389360,
176393187,
176415743,
176424783,
176430138,
176443996,
176454338,
176468969,
176474365,0;18
176477804,
176478254,0;1;5;12
176479982,0;1;2;3;4;18
176494373,0;1;2;5;12
176497955,0;1;5;12
176498799,
176499511,0;1;5
176513608,0;1;2;5;8;12
176513677,
176522294,0;1;2;3;4;6;7;8;9;13;14
176524611,
176529697,
176541087,
176542625,0;1;4
176544141,
176548303,0;1;4
176548600,0;1
176549971,
176555940,0;18
176556945,
176557204,
176557599,
176558222,
176559355,0;1
176570127,
176575072,0;1;5;16;18
176575115,
176579296,0;1;3;5;8;10;12
176584606,0;1;4
176595462,
176603387,0;1;5;12
176603408,
176610056,
176613592,0;1
176615204,0;1
176617405,
176618666,
176622986,0;1;8;10
176631591,
176632057,0;1
176634662,
176636472,0;18;22
176647559,0;2;3;4
176648674,
176651399,0;3
176653208,
176656290,0;1;2;4;5;8;9;12;18;19
176656478,0;1;5;12
176674846,0;1;5;12
176675356,
176676867,0;1
176680417,0;1;5;12
176680718,
176682833,
176683184,
176683592,
176695943,
176705141,
176718161,
176721445,0;1;3;8;10
176723171,
176740449,
176748787,
176749809,0;1;5
176752704,
176759539,
176760016,
176766967,
176767775,
176771917,
176781214,0;1;5;12
176781930,
176791760,
176792504,
176792590,0;1;2;3;4;5;6;8;9;10;11;12;18;19
176794053,
176797463,
176803574,0;1;5;12
176809551,0;1
176811430,
176816294,
176825734,0;1;2;5;8;10;12
176826568,0;18
176834362,
176835916,
176837598,0;1;8;10
176842479,0;1
176847332,
176851383,
176852263,
176854797,0;1;3;4
176855307,
176861492,0;1;4
176866029,
176880070,0;1;5;12
176881320,
176907207,
176918580,
176920534,
176926303,
176928041,0;1;5;8;10;12
176928922,0;1;5;12
176939304,
176939372,0;1
176942085,
176946756,0;1;2;3;4;5;8;12;18;19
176956683,0;1;2;3
176956730,
176958653,
176959789,0;1;2;3;4;5;6;7;8;9;11;13;14;17;19
176965127,
176965569,0;1;5;12
176966579,
176970184,
176974928,
176974950,
176975333,
176979245,
176982627,
176994917,0;1
176999550,
177004193,0;1;5;12
177012482,
177022891,
177024500,
177037913,0;1;2;3;4;5;8;12
177042424,0;1;5;12
177050149,0;1;5
177052398,
177053466,
177056895,0;1;5;12
177062976,0;1
177063057,
177063880,
177071110,0;3
177072212,0;1;5;12
177073868,
177075801,
177077370,0;1;2;3;4;6;8;9;13
177086487,
177094374,0;8;10
177094802,
177098586,0;1;5;12
177099790,0;1
177100764,0;1
177101552,0;1;5;12
177106262,0;1;5;12
177106562,
177107018,
177110011,
177110750,
177111948,0;1
177127902,
177129041,0;1
177138194,
177145926,
177147383,
177150565,0;1;5;12
177151197,0;1
177153418,0;1;4;8
177158139,
177163145,0;1;2;5
177166942,
177170105,
177171546,0;1;2;3;4;5;8;9
177173498,
177176656,
177187610,
177196707,
177198461,0;1
177200432,
177201259,
177201391,0;3;16;18
177203988,
177209086,
177209468,
177214022,
177225539,
177230530,
177233488,0;1;2;4;5;6;9
177235192,0;1;2;5
177245784,0;1;5
177251855,0;1;5;12;22
177252713,
177257392,
177262815,0;1;3;5;10;12
177266597,0;1;5;12
177271753,
177275335,0;1
177276956,0;1
177282372,
177283126,0;1;4;5
177286359,
177294582,0;1;3;8
177299506,
177301265,
177314309,0;1;2;3;4;5;8;9;12;13
177317089,
177318085,
177321228,
177324379,
177332043,
177332571,
177337068,0;1;2;5;8;12
177339478,0;1;3
177340404,
177341228,
177341461,
177343630,
177343979,0;1
177348907,0;5;16;18
177350452,
177350511,
177374907,
177391735,
177393164,
177395864,
177397011,
177401532,
177404775,
177407067,0;1
177410698,0;1;3
177424436,
177431056,
177437801,
177444322,
177444779,0;1
177454309,
177462479,
177466038,0;1;2;5
177471425,0;1;5;12
177474726,
177476679,0;1
177481073,
177481145,0;1;8;10;14
177482898,0;1;5;12
177483413,
177484881,0;1;5;12
177486098,0;1;2;5;12;22
177488116,
177490038,
177493888,
177500361,
177510600,0;1;12
177514949,
177525952,
177537018,
177537965,0;1;4
177540084,0;1;5;16
177540588,0;1;3;8
177544315,
177544830,
177548826,
177558927,0;1;5
177568058,0;1
177571836,0;1;3;8;10
177572305,
177588292,
177593309,
177594502,
177605004,
177633259,0;1
177636842,0;1
177641565,
177652802,
177654768,
177654908,
177658377,
177662160,
177667543,
177691520,
177692989,
177697313,
177698743,
177699718,
177708471,
177711648,
177714872,0;1;5;12
177716436,0;1
177725212,0;1;2;3;4;8;9
177725430,0;1
177726058,0;1
177732760,
177733668,0;1;2;4;5
177738826,
177740882,0;1
177742301,
177746045,
177748919,
177760270,
177765018,0;22
177765697,
177770274,
177773459,
177775569,
177781570,
177785111,
177787052,
177790428,0;1;5
177794658,1
177799677,
177799887,
177807556,
177810708,
177817063,0;1;5
177821296,0;1
177826473,0;18
177828784,
177829582,
177829724,
177834776,
177840606,
177841516,
177847183,0;1;2;3;4;5;8;10;12
177850568,
177859454,
177861504,
177861535,0;1;3;8
177862036,0;2;3
177867538,0;1
177868274,0;1;3
177869025,0;1;16;18
177869299,
177869385,
177883421,0;1
177886000,0;1;5
177888287,
177897898,0;1;2;3;4;6;8;9;13
177897985,0;1;8;10
177898504,
177900570,0;1;5;12
177902121,0;1;5;12
177907196,
177910708,0;1
177927025,
177931455,
177933547,
177935844,
177936451,
177939063,0;1;5;12
177939383,
177939898,
177940011,
177940074,0;1
177942954,
177952182,
177955389,
177957053,0;1;2;3;4;6;7;8;9;14
177965771,0;22
177967130,0;8;10
177969770,0;1;5;8;12
177970738,
177975506,
177979221,
177981095,0;1
177981682,
177984394,
177992392,
177993433,0;4;6;9;11;13;14;18;19
177993694,
177995414,
178004898,
178006254,
178009440,
178021645,0;1;5;12
178022248,0;1
178023614,
178027380,
178032106,
178042551,
178043123,
178044368,
178048488,0;1
178056506,
178062654,0;1;5;12
178063551,
178067430,0;1;5
178067470,0;1;7
178068761,0;1;2;5
178070592,
178077127,
178079394,0;1;5
178080685,0;1;4
178084762,
178088341,
178094331,
178104738,0;1;5;8;10;12
178106334,
178106685,0;21
178107297,
178113317,
178126795,0;20
178127574,0;1;5;12
